Input_FlowID,Input_layer,Input_layer_key,Output_FlowID,TC_target_layer,TC_target_key,value,value_min,value_max,is_residual,process,technology,source
ELV_collected,product,PHEV,ELV_loss_dismantling,component,elvTransmission,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission out of a PHEV"
ELV_collected,product,PHEV,ELV_shredded,component,elvTransmission,0.27,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,PHEV,ELV_dismantled,component,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a PHEV"
ELV_collected,product,PHEV,ELV_loss_dismantling,component,elvTrim,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a PHEV"
ELV_collected,product,PHEV,ELV_shredded,component,elvTrim,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,PHEV,ELV_dismantled,component,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a PHEV"
ELV_collected,product,PHEV,ELV_loss_dismantling,component,elvWheels,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a PHEV"
ELV_collected,product,PHEV,ELV_shredded,component,elvWheels,0.37,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,PHEV,ELV_dismantled,component,elvgeneratorCable,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorCable out of a PHEV"
ELV_collected,product,PHEV,ELV_loss_dismantling,component,elvgeneratorCable,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorCable out of a PHEV"
ELV_collected,product,PHEV,ELV_shredded,component,elvgeneratorCable,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,PHEV,ELV_dismantled,component,elvgeneratorperMagnet,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorperMagnet out of a PHEV"
ELV_collected,product,PHEV,ELV_loss_dismantling,component,elvgeneratorperMagnet,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorperMagnet out of a PHEV"
ELV_collected,product,PHEV,ELV_shredded,component,elvgeneratorperMagnet,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvBIW,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvBIW out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvBIW,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvBIW out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvBIW,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvBrakes,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvBrakes out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvBrakes,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvBrakes out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvBrakes,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvCatalyticConverters,0.95,0.8,1,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvCatalyticConverters,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvCatalyticConverters,0.02,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvChassis,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvChassis out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvChassis,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvChassis out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvChassis,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvClosures,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvClosures out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvClosures,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvClosures out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvClosures,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvDriveline,0.45,0.3,0.6,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvDriveline out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvDriveline,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvDriveline out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvDriveline,0.52,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvEmbeddedElectronicsActuators,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsActuators out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvEmbeddedElectronicsActuators,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsActuators out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvEmbeddedElectronicsActuators,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvEmbeddedElectronicsCables,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsCables out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvEmbeddedElectronicsCables,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsCables out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvEmbeddedElectronicsCables,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvEmbeddedElectronicsControllers,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsControllers out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvEmbeddedElectronicsControllers,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsControllers out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvEmbeddedElectronicsControllers,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvEmbeddedElectronicsHeadlights,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsHeadlights out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvEmbeddedElectronicsHeadlights,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsHeadlights out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvEmbeddedElectronicsHeadlights,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvPowerElectronics,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowerElectronics out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvPowerElectronics,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowerElectronics out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvPowerElectronics,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvPowertrain,0.8,0.65,0.95,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowertrain out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvPowertrain,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowertrain out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvPowertrain,0.17,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvSteering,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvSteering out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvSteering,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvSteering out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvSteering,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvThermalManagement,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvThermalManagement out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvThermalManagement,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvThermalManagement out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvThermalManagement,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvTransmission,0.7,0.55,0.85,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvTransmission,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvTransmission,0.27,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvTrim,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvTrim,0.82,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_collected,product,Petrol,ELV_dismantled,component,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a Petrol"
ELV_collected,product,Petrol,ELV_loss_dismantling,component,elvWheels,0.03,0,0.18,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a Petrol"
ELV_collected,product,Petrol,ELV_shredded,component,elvWheels,0.37,,,1,dismantling,manual,derived: what is neither pulled nor lost stays in the hulk
ELV_dismantled,component,elvBIW,ELV_reused,material,calAHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calAHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBIW,ELV_reused,material,calAl_5xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calAl_5xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBIW,ELV_reused,material,calAl_6xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calAl_6xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBIW,ELV_reused,material,calHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBIW,ELV_reused,material,calMagnesium,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calMagnesium,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBIW,ELV_reused,material,calUHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calUHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBIW,ELV_reused,material,calmildSteel,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,component,elvBIW,ELV_loss_dismantled,material,calmildSteel,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBattery,ELV_reused,material,battery,0.9,0.7,1,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: battery in reuse_sorting"
ELV_dismantled,component,elvBattery,ELV_loss_dismantled,material,battery,0.1,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBrakes,ELV_reused,material,calMagnesium,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,component,elvBrakes,ELV_loss_dismantled,material,calMagnesium,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBrakes,ELV_reused,material,calcastAluminiumAlSiCu,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastAluminiumAlSiCu in reuse_sorting"
ELV_dismantled,component,elvBrakes,ELV_loss_dismantled,material,calcastAluminiumAlSiCu,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBrakes,ELV_reused,material,calcastIron,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastIron in reuse_sorting"
ELV_dismantled,component,elvBrakes,ELV_loss_dismantled,material,calcastIron,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBrakes,ELV_reused,material,calmildSteel,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,component,elvBrakes,ELV_loss_dismantled,material,calmildSteel,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvBrakes,ELV_reused,material,calstainlessSteel,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calstainlessSteel in reuse_sorting"
ELV_dismantled,component,elvBrakes,ELV_loss_dismantled,material,calstainlessSteel,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvCatalyticConverters,ELV_reused,material,calculateCe,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calculateCe in reuse_sorting"
ELV_dismantled,component,elvCatalyticConverters,ELV_loss_dismantled,material,calculateCe,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvCatalyticConverters,ELV_reused,material,calculateLa,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calculateLa in reuse_sorting"
ELV_dismantled,component,elvCatalyticConverters,ELV_loss_dismantled,material,calculateLa,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvCatalyticConverters,ELV_reused,material,calculatePd,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calculatePd in reuse_sorting"
ELV_dismantled,component,elvCatalyticConverters,ELV_loss_dismantled,material,calculatePd,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvCatalyticConverters,ELV_reused,material,calculatePt,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calculatePt in reuse_sorting"
ELV_dismantled,component,elvCatalyticConverters,ELV_loss_dismantled,material,calculatePt,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvCatalyticConverters,ELV_reused,material,calculateRh,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calculateRh in reuse_sorting"
ELV_dismantled,component,elvCatalyticConverters,ELV_loss_dismantled,material,calculateRh,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calAHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calAHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calAl_6xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calAl_6xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calAl_7xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_7xxx in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calAl_7xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calMagnesium,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calMagnesium,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calUHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calUHSS in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calUHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calcastAluminiumAlSiCu,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastAluminiumAlSiCu in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calcastAluminiumAlSiCu,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvChassis,ELV_reused,material,calcastAluminiumAlSiMg,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastAluminiumAlSiMg in reuse_sorting"
ELV_dismantled,component,elvChassis,ELV_loss_dismantled,material,calcastAluminiumAlSiMg,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calAHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calAHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calAHSS_DualPhase,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS_DualPhase in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calAHSS_DualPhase,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calAl_5xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calAl_5xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calAl_6xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calAl_6xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calHSS,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calHSS in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calHSS,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calMagnesium,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calMagnesium,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvClosures,ELV_reused,material,calOthers,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calOthers in reuse_sorting"
ELV_dismantled,component,elvClosures,ELV_loss_dismantled,material,calOthers,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calAl_6xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calAl_6xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calAl_7xxx,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_7xxx in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calAl_7xxx,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calMagnesium,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calMagnesium in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calMagnesium,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calalloySteel,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calalloySteel in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calalloySteel,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calcastAluminiumAlSiCu,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastAluminiumAlSiCu in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calcastAluminiumAlSiCu,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calcastAluminiumAlSiMg,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastAluminiumAlSiMg in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calcastAluminiumAlSiMg,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calcastIron,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calcastIron in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calcastIron,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calmildSteel,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calmildSteel in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calmildSteel,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvDriveline,ELV_reused,material,calstainlessSteel,0.85,0.65,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calstainlessSteel in reuse_sorting"
ELV_dismantled,component,elvDriveline,ELV_loss_dismantled,material,calstainlessSteel,0.15,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvEmbeddedElectronicsActuators,ELV_reused,material,actuators,0.55,0.35,0.65,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: actuators in reuse_sorting"
ELV_dismantled,component,elvEmbeddedElectronicsActuators,ELV_loss_dismantled,material,actuators,0.45,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvEmbeddedElectronicsCables,ELV_reused,material,cableLike,0.75,0.55,0.85,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: cableLike in reuse_sorting"
ELV_dismantled,component,elvEmbeddedElectronicsCables,ELV_loss_dismantled,material,cableLike,0.25,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvEmbeddedElectronicsControllers,ELV_reused,material,controllers,0.55,0.35,0.65,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: controllers in reuse_sorting"
ELV_dismantled,component,elvEmbeddedElectronicsControllers,ELV_loss_dismantled,material,controllers,0.45,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvEmbeddedElectronicsHeadlights,ELV_reused,material,light,0.55,0.35,0.65,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: light in reuse_sorting"
ELV_dismantled,component,elvEmbeddedElectronicsHeadlights,ELV_loss_dismantled,material,light,0.45,,,1,reuse_sorting,manual,derived: what is not recovered is lost
ELV_dismantled,component,elvPowerElectronics,ELV_reused,material,powerElectronics,0.55,0.35,0.65,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: powerElectronics in reuse_sorting"
ELV_dismantled,component,elvPowerElectronics,ELV_loss_dismantled,material,powerElectronics,0.45,,,1,reuse_sorting,manual,derived: what is not recovered is lost
