Input_FlowID,Input_layer,Input_layer_key,Output_FlowID,TC_target_layer,TC_target_key,value,value_min,value_max,is_residual,process,technology,source
ELV_collected,Layer 1,BEV,ELV_not_dismantled,Layer 2,elvTransmission,0.3,0.225,0.475,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission left in a BEV and shredded with it"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvTransmission,0.3,0.225,0.475,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission left in a Diesel and shredded with it"
ELV_collected,Layer 1,HEV,ELV_not_dismantled,Layer 2,elvTransmission,0.3,0.225,0.475,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission left in a HEV and shredded with it"
ELV_collected,Layer 1,PHEV,ELV_not_dismantled,Layer 2,elvTransmission,0.3,0.225,0.475,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission left in a PHEV and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvTransmission,0.3,0.225,0.475,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTransmission left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,BEV,ELV_shredded,Layer 2,elvTransmission,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvTransmission,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,HEV,ELV_shredded,Layer 2,elvTransmission,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,PHEV,ELV_shredded,Layer 2,elvTransmission,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvTransmission,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,BEV,ELV_dismantled,Layer 2,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a BEV"
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a Diesel"
ELV_collected,Layer 1,HEV,ELV_dismantled,Layer 2,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a HEV"
ELV_collected,Layer 1,PHEV,ELV_dismantled,Layer 2,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a PHEV"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvTrim,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim out of a Petrol"
ELV_collected,Layer 1,BEV,ELV_not_dismantled,Layer 2,elvTrim,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim left in a BEV and shredded with it"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvTrim,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim left in a Diesel and shredded with it"
ELV_collected,Layer 1,HEV,ELV_not_dismantled,Layer 2,elvTrim,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim left in a HEV and shredded with it"
ELV_collected,Layer 1,PHEV,ELV_not_dismantled,Layer 2,elvTrim,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim left in a PHEV and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvTrim,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvTrim left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,BEV,ELV_shredded,Layer 2,elvTrim,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvTrim,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,HEV,ELV_shredded,Layer 2,elvTrim,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,PHEV,ELV_shredded,Layer 2,elvTrim,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvTrim,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,BEV,ELV_dismantled,Layer 2,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a BEV"
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a Diesel"
ELV_collected,Layer 1,HEV,ELV_dismantled,Layer 2,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a HEV"
ELV_collected,Layer 1,PHEV,ELV_dismantled,Layer 2,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a PHEV"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvWheels,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels out of a Petrol"
ELV_collected,Layer 1,BEV,ELV_not_dismantled,Layer 2,elvWheels,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels left in a BEV and shredded with it"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvWheels,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels left in a Diesel and shredded with it"
ELV_collected,Layer 1,HEV,ELV_not_dismantled,Layer 2,elvWheels,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels left in a HEV and shredded with it"
ELV_collected,Layer 1,PHEV,ELV_not_dismantled,Layer 2,elvWheels,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels left in a PHEV and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvWheels,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvWheels left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,BEV,ELV_shredded,Layer 2,elvWheels,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvWheels,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,HEV,ELV_shredded,Layer 2,elvWheels,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,PHEV,ELV_shredded,Layer 2,elvWheels,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvWheels,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvCatalyticConverters,0.95,0.7999999999999999,1,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters out of a Diesel"
ELV_collected,Layer 1,HEV,ELV_dismantled,Layer 2,elvCatalyticConverters,0.95,0.7999999999999999,1,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters out of a HEV"
ELV_collected,Layer 1,PHEV,ELV_dismantled,Layer 2,elvCatalyticConverters,0.95,0.7999999999999999,1,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters out of a PHEV"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvCatalyticConverters,0.95,0.7999999999999999,1,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters out of a Petrol"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvCatalyticConverters,0.05,0.0375,0.2875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters left in a Diesel and shredded with it"
ELV_collected,Layer 1,HEV,ELV_not_dismantled,Layer 2,elvCatalyticConverters,0.05,0.0375,0.2875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters left in a HEV and shredded with it"
ELV_collected,Layer 1,PHEV,ELV_not_dismantled,Layer 2,elvCatalyticConverters,0.05,0.0375,0.2875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters left in a PHEV and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvCatalyticConverters,0.05,0.0375,0.2875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvCatalyticConverters left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvCatalyticConverters,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,HEV,ELV_shredded,Layer 2,elvCatalyticConverters,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,PHEV,ELV_shredded,Layer 2,elvCatalyticConverters,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvCatalyticConverters,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvEmbeddedElectronicsActuators,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsActuators out of a Diesel"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvEmbeddedElectronicsActuators,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsActuators out of a Petrol"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsActuators,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsActuators left in a Diesel and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsActuators,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsActuators left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvEmbeddedElectronicsActuators,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvEmbeddedElectronicsActuators,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvEmbeddedElectronicsCables,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsCables out of a Diesel"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvEmbeddedElectronicsCables,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsCables out of a Petrol"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsCables,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsCables left in a Diesel and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsCables,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsCables left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvEmbeddedElectronicsCables,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvEmbeddedElectronicsCables,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvEmbeddedElectronicsControllers,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsControllers out of a Diesel"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvEmbeddedElectronicsControllers,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsControllers out of a Petrol"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsControllers,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsControllers left in a Diesel and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsControllers,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsControllers left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvEmbeddedElectronicsControllers,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvEmbeddedElectronicsControllers,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvEmbeddedElectronicsHeadlights,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsHeadlights out of a Diesel"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvEmbeddedElectronicsHeadlights,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsHeadlights out of a Petrol"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsHeadlights,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsHeadlights left in a Diesel and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvEmbeddedElectronicsHeadlights,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvEmbeddedElectronicsHeadlights left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvEmbeddedElectronicsHeadlights,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvEmbeddedElectronicsHeadlights,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,Diesel,ELV_dismantled,Layer 2,elvPowerElectronics,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowerElectronics out of a Diesel"
ELV_collected,Layer 1,Petrol,ELV_dismantled,Layer 2,elvPowerElectronics,0.6,0.45,0.75,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowerElectronics out of a Petrol"
ELV_collected,Layer 1,Diesel,ELV_not_dismantled,Layer 2,elvPowerElectronics,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowerElectronics left in a Diesel and shredded with it"
ELV_collected,Layer 1,Petrol,ELV_not_dismantled,Layer 2,elvPowerElectronics,0.4,0.3,0.55,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvPowerElectronics left in a Petrol and shredded with it"
ELV_not_dismantled,Layer 1,Diesel,ELV_shredded,Layer 2,elvPowerElectronics,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,Petrol,ELV_shredded,Layer 2,elvPowerElectronics,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,HEV,ELV_dismantled,Layer 2,elvgeneratorCable,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorCable out of a HEV"
ELV_collected,Layer 1,PHEV,ELV_dismantled,Layer 2,elvgeneratorCable,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorCable out of a PHEV"
ELV_collected,Layer 1,HEV,ELV_not_dismantled,Layer 2,elvgeneratorCable,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorCable left in a HEV and shredded with it"
ELV_collected,Layer 1,PHEV,ELV_not_dismantled,Layer 2,elvgeneratorCable,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorCable left in a PHEV and shredded with it"
ELV_not_dismantled,Layer 1,HEV,ELV_shredded,Layer 2,elvgeneratorCable,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,PHEV,ELV_shredded,Layer 2,elvgeneratorCable,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_collected,Layer 1,HEV,ELV_dismantled,Layer 2,elvgeneratorperMagnet,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorperMagnet out of a HEV"
ELV_collected,Layer 1,PHEV,ELV_dismantled,Layer 2,elvgeneratorperMagnet,0.15,0,0.3,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorperMagnet out of a PHEV"
ELV_collected,Layer 1,HEV,ELV_not_dismantled,Layer 2,elvgeneratorperMagnet,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorperMagnet left in a HEV and shredded with it"
ELV_collected,Layer 1,PHEV,ELV_not_dismantled,Layer 2,elvgeneratorperMagnet,0.85,0.6375,0.8875,,dismantling,manual,"MADE UP (Claude) -- not data, illustration of shape only: elvgeneratorperMagnet left in a PHEV and shredded with it"
ELV_not_dismantled,Layer 1,HEV,ELV_shredded,Layer 2,elvgeneratorperMagnet,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_not_dismantled,Layer 1,PHEV,ELV_shredded,Layer 2,elvgeneratorperMagnet,1.0,,,,hulk_transfer,definitional,definitional: a hulk that was not dismantled goes to the shredder. Not measured -- there is nowhere else for it to go.
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calAHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_reused,Layer 3,calAHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_reused,Layer 3,calAHSS,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calAHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_loss_dismantled,Layer 3,calAHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS lost in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_loss_dismantled,Layer 3,calAHSS,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calAHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in separation"
ELV_shredded,Layer 2,elvChassis,ELV_ferrous,Layer 3,calAHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in separation"
ELV_shredded,Layer 2,elvClosures,ELV_ferrous,Layer 3,calAHSS,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS in separation"
ELV_shredded,Layer 2,elvBIW,ELV_loss_ASR,Layer 3,calAHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS lost in separation"
ELV_shredded,Layer 2,elvChassis,ELV_loss_ASR,Layer 3,calAHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS lost in separation"
ELV_shredded,Layer 2,elvClosures,ELV_loss_ASR,Layer 3,calAHSS,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAHSS lost in separation"
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calAl_5xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_reused,Layer 3,calAl_5xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calAl_5xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_loss_dismantled,Layer 3,calAl_5xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx lost in reuse_sorting"
ELV_shredded,Layer 2,elvBIW,ELV_ferrous,Layer 3,calAl_5xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx in separation"
ELV_shredded,Layer 2,elvClosures,ELV_ferrous,Layer 3,calAl_5xxx,0.9,0.7,1,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx in separation"
ELV_shredded,Layer 2,elvBIW,ELV_loss_ASR,Layer 3,calAl_5xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx lost in separation"
ELV_shredded,Layer 2,elvClosures,ELV_loss_ASR,Layer 3,calAl_5xxx,0.1,0.075,0.325,,separation,magnetic,"MADE UP (Claude) -- not data, illustration of shape only: calAl_5xxx lost in separation"
ELV_dismantled,Layer 2,elvBIW,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvClosures,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvDriveline,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvPowertrain,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvSteering,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvThermalManagement,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvTransmission,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvTrim,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvWheels,ELV_reused,Layer 3,calAl_6xxx,0.85,0.6499999999999999,0.95,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx in reuse_sorting"
ELV_dismantled,Layer 2,elvBIW,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
ELV_dismantled,Layer 2,elvChassis,ELV_loss_dismantled,Layer 3,calAl_6xxx,0.15,0.1125,0.3625,,reuse_sorting,manual,"MADE UP (Claude) -- not data, illustration of shape only: calAl_6xxx lost in reuse_sorting"
